id,Edicion,Id_Propuesta,Titulo,id_distrito,nombre_distrito,Numero_Apoyos,Seleccionada,cluster_id,tema,tema_id,Seleccionada_bool
4068,6,5130,BENIMACLET MeS VERD. Renaturalizacion de la calle Masquefa,14,Benimaclet,25,NO,41,Reurbanización de calles,33,False
4072,6,5134,Contenedores de reciclaje,14,Benimaclet,7,NO,32,Recogida de residuos,27,False
4138,6,5200,Gestion Colonias Felinas y puntos de alimentacion,6,el Pla del Real,35,NO,2,Bienestar animal,6,False
4191,6,5253,PUNTOS DE ALIMENTACIoN EN COLONIAS FELINAS URBANAS,12,Camins al Grau,22,NO,2,Bienestar animal,6,False
4193,6,5255,Señalectica turistica con ruta cultural por el Barrio de La Punta,10,Quatre Carreres,30,NO,-1,Sin clasificar,36,False
4208,6,5270,ESPAI DE JOCS LLIURES AL CANTo C/ ENGINYER VICENT PICHo I CAMi DE FARINoS,14,Benimaclet,35,NO,28,Mobiliario urbano deportivo,19,False
4221,6,5283,TRES FORQUES: LA CALLE DE LAS PERSONAS. Pacificacion del trafico (II),8,Patraix,48,NO,14,Pacificación del tráfico,20,False
4351,7,5413,Reasfaltado del carril Bici que discurre por la avenida constitucion.,5,la Saïdia,16,NO,1,Carriles bici y movilidad ciclista,7,False
4375,7,5437,SOTERRAMIENTO CONTENEDORES BASURA,10,Quatre Carreres,35,SI,32,Recogida de residuos,27,True
4402,7,5464,Instalacion de baños publicos,11,Poblats Marítims,32,NO,12,Fuentes y aseos públicos,14,False
4441,7,5503,Retrofits en varias calles del barrio,9,Jesús,11,NO,42,Aceras y movilidad peatonal,2,False
4446,7,5508,Millores i remodelacio planta viaria de l'Av. Jesus Morante Borras,10,Quatre Carreres,2,NO,31,Jardines y arbolado,17,False
4477,7,5539,Limpiar palmeras,5,la Saïdia,8,NO,30,Pedanías y barrios periféricos,24,False
4492,7,5554,Ordenacion del aparcamiento central en el Paseo de la Alameda y Carril Bici,6,el Pla del Real,24,NO,1,Carriles bici y movilidad ciclista,7,False
4493,7,5555,Peatonal,5,la Saïdia,1,NO,46,Pipicanes y zonas caninas,25,False
4510,7,5572,Zona infantil en el parque del antiguo Hospital,1,Ciutat Vella,53,NO,33,Parques infantiles,22,False
4511,7,5573,MILLORA D’ACCESSOS AL MERCAT MUNICIPAL DE JERUSALEM,3,Extramurs,0,NO,17,Rehabilitación de mercados,30,False
4513,7,5575,"Reacondicionament del parc de la ""ximenera""",11,Poblats Marítims,34,NO,34,Parques y plazas,23,False
4515,7,5577,ALUMBRADO ZONA TORREFIEL,15,Rascanya,28,NO,-1,Sin clasificar,36,False
4547,7,5609,EXCES DE VELOCITAT PONT DE MONTEOLIVET,10,Quatre Carreres,3,NO,10,Puentes y vías peatonales,26,False
4613,7,5675,Soterrament contenidors C/ Mendez Nuñez,11,Poblats Marítims,31,NO,48,Recogida de residuos,27,False
4634,7,5696,PROMOVER ACTIVIDADES DEPORTIVO-CULTURALES PARA LA JUVENTUD DE LA MALVA-ROSA,11,Poblats Marítims,13,NO,27,Instalaciones deportivas,16,False
4649,7,5711,Mercado municipal en local cines Albatros Plaza Fray Luis Colomer,13,Algirós,33,NO,17,Rehabilitación de mercados,30,False
4677,7,5739,Parque calle Alqueria de benlloch,8,Patraix,6,NO,34,Parques y plazas,23,False
4711,7,5773,Rehacer el parque de la calle asturias.,12,Camins al Grau,13,NO,34,Parques y plazas,23,False
4801,7,5863,AMPLIACIoN CARRIL BICI Y PARQUE,18,Pobles de l'Oest,15,NO,1,Carriles bici y movilidad ciclista,7,False
4821,7,5883,Infraestructuras deportivas en Naus de Ribes,2,l'Eixample,75,NO,13,Río Turia y litoral,34,False
4823,7,5885,Carril bici sobre calzada en ultimo tramo Maestro Rodrigo (n°82 -  Salida ciudad,4,Campanar,2,NO,1,Carriles bici y movilidad ciclista,7,False
4843,7,5905,Parque Canino Permanente,19,Pobles del Sud,38,NO,0,Pipicanes y zonas caninas,25,False
4857,7,5919,FUENTE AGUA FILTRADA RONDA NORTE,15,Rascanya,32,SI,12,Fuentes y aseos públicos,14,True
4876,7,5938,Conexion Faitanar con Metro Valencia Sud.,19,Pobles del Sud,23,NO,-1,Sin clasificar,36,False
4886,7,5948,Señalizacion zona residencial C/ Turia-Sanchis Bergon desde Paseo de la Pechina,3,Extramurs,2,NO,-1,Sin clasificar,36,False
4921,7,5983,Instalaciones deportivas al aire libre,9,Jesús,32,NO,27,Instalaciones deportivas,16,False
5012,7,6074,"Peatonalizacion entorno Pati Obert de l'IVAM, Colegio Santa Teresa e IES.",1,Ciutat Vella,33,SI,29,Centros educativos,10,True
5019,7,6081,SOTERRAMIENTO CONTENEDORES BASURA,6,el Pla del Real,4,NO,32,Recogida de residuos,27,False
5021,7,6083,Apertura Calle Dels Gremis,8,Patraix,14,NO,42,Aceras y movilidad peatonal,2,False
5044,7,6106,SOTERRAMIENTO DE CONTENEDORES EN EL DISTRITO DE LA OLIVERETA,7,l'Olivereta,71,NO,48,Recogida de residuos,27,False
5053,7,6115,HACER UN PARQUE  AL FINAL DE LA CALLE FRANCO TORMO CON PABLO MELENDEZ,8,Patraix,36,SI,34,Parques y plazas,23,True
5090,7,6152,Sala de estudio con disponibilidad durante periodos extraordinarios,2,l'Eixample,16,NO,29,Centros educativos,10,False
5092,7,6154,Ampliacio de voreres en la recuperacio d'espai public a Perez Galdos i Giorgeta,3,Extramurs,48,NO,35,Asfalto y pavimentación,4,False
5112,7,6174,POLICIAS DE PAISANO PARA MULTAR A LOS QUE NO RECOGEN LAS CACAS DE LOS PERROS.,10,Quatre Carreres,33,NO,0,Pipicanes y zonas caninas,25,False
5188,7,6250,Ajardinamiento y adecuacion del solar entre Maestro Rodrigo - General Aviles,4,Campanar,47,NO,47,Convivencia y mobiliario urbano,11,False
5225,7,6287,HACER DE UN SOLO SENTIDO LA ENTRADA A CL LA SERRELLA O PROHIBIR EL APARCAMIENTO,19,Pobles del Sud,1,NO,9,Aparcamiento para vehículos,3,False
5234,7,6296,AJARDINAMIENTO PL.NICOLAS FERRER I JULVE,10,Quatre Carreres,4,NO,46,Pipicanes y zonas caninas,25,False
5248,7,6310,Habilitar paso Cuc de Llum - Joan Verdeguer,11,Poblats Marítims,0,NO,7,Iluminación pública,15,False
5250,7,6312,Finalizacion de Zonas AjardinadaS de En Corts y La Fonteta (Quatre Carreres),10,Quatre Carreres,0,NO,-1,Sin clasificar,36,False
5307,7,6369,Rehabilitacio de faroles al mercat d’Abastos,3,Extramurs,0,NO,17,Rehabilitación de mercados,30,False
5314,7,6376,FUENTE AGUA POTABLE EN Jardin de Wangari Maathai,8,Patraix,1,NO,12,Fuentes y aseos públicos,14,False
5403,7,6465,Fuentes de agua,1,Ciutat Vella,32,SI,12,Fuentes y aseos públicos,14,True
5409,7,6471,MEJORA DE LA LIMPIEZA Y DE LA CONVIVENCIA EN EL BARRIO DEL CABANYAL-CANYAMELAR,11,Poblats Marítims,29,NO,-1,Sin clasificar,36,False
5450,7,6512,Acondicionamiento de la parte trasera de la alcaldia.,17,Pobles del Nord,13,NO,-1,Sin clasificar,36,False
5466,7,6528,Mejora de la accesibilidad en el Barrio de la Aguja,7,l'Olivereta,34,SI,22,Accesibilidad peatonal,1,True
5521,7,6583,Peatonalizar Calle de Bellus,5,la Saïdia,3,NO,42,Aceras y movilidad peatonal,2,False
5553,7,6615,Paso de peatones en C/Cuba con Plaza Manuel Granero,2,l'Eixample,18,NO,42,Aceras y movilidad peatonal,2,False
5586,7,6648,Restauracion y montaje fuentes del pueblo,18,Pobles de l'Oest,0,NO,-1,Sin clasificar,36,False
5587,7,6649,Reposicion de arbolado en Av. Tirso de Molina,4,Campanar,10,NO,-1,Sin clasificar,36,False
5602,7,6664,INSTALACIoN DE FUENTES DE AGUA FILTRADA Y REFRIGERADA,14,Benimaclet,32,SI,12,Fuentes y aseos públicos,14,True
5606,7,6668,INSTALACIoN DE FUENTES DE AGUA FILTRADA Y REFRIGERADA,12,Camins al Grau,31,SI,12,Fuentes y aseos públicos,14,True
5744,7,6806,Aseos publicos en exterior del mercado de Abastos,3,Extramurs,9,NO,17,Rehabilitación de mercados,30,False
9,1,2015-00011,Instalacion fuente agua potable en jardin infantil y zona deportiva,8,Patraix,0,SI,12,Fuentes y aseos públicos,14,True
190,1,2015-00232,Adecuacion del viejo jardin plaza de la iglesia,10,Quatre Carreres,0,SI,40,Pedanías y barrios periféricos,24,True
515,1,2016-00010,"Propuesta ayuntamiento. Mejora dotacion papeleras ordinarias en calles, en jardines y para zonas de expansion canina con expendedor de bolsas y cenicero.",6,el Pla del Real,0,SI,0,Pipicanes y zonas caninas,25,True
676,2,57,Urbanitzacio de l'entrada al carrer Montesa,8,Patraix,23,NO,-1,Sin clasificar,36,False
696,2,77,Adecentamiento de Nou Moles,7,l'Olivereta,4,NO,-1,Sin clasificar,36,False
842,2,223,CREACIo D’UN ESPAI LuDIC ESPORTIU EN SOLAR PRoXIM AL CEIP CARLES SALVADOR DE VAL,15,Rascanya,145,SI,3,Solares y suelo disponible,37,True
892,2,273,Millorem la escola publica de Massarrojos: cuina + tendals,17,Pobles del Nord,56,NO,29,Centros educativos,10,False
923,2,304,AMPLIACION DE LA ACERA  EN LA MALVARROASA,11,Poblats Marítims,8,NO,-1,Sin clasificar,36,False
928,2,309,Centro juvenil Castellar Oliveral,19,Pobles del Sud,4,NO,30,Pedanías y barrios periféricos,24,False
933,2,314,REMODELACIoN DEL PARQUE MANUEL GRANERO,2,l'Eixample,90,SI,34,Parques y plazas,23,True
989,2,370,Instalacions deportives publiques.,16,Benicalap,2,NO,38,Paneles informativos,21,False
1005,2,386,Centro Civico y Cultural de Ciutat Vella,1,Ciutat Vella,41,NO,39,Centros cívicos y huertos urbanos,8,False
1039,2,420,"BUSQUEDA Y ADECUACIoN DE SOLARES EN AYORA, PARA APARCAMIENTOS",12,Camins al Grau,2,NO,3,Solares y suelo disponible,37,False
1091,2,472,Habilitar un carril bici circular Maritim,11,Poblats Marítims,24,NO,1,Carriles bici y movilidad ciclista,7,False
1122,2,503,Ajardinada y dotar de mobiliario deportivo calle peatonal,14,Benimaclet,1,NO,27,Instalaciones deportivas,16,False
1124,2,505,Iluminacion en Calle Mossen Febrer y adyacentes,9,Jesús,15,NO,7,Iluminación pública,15,False
1128,2,509,Senyalitzacio llocs interes turistic Poblats Maritims,11,Poblats Marítims,3,NO,11,Litoral y puerto,18,False
1156,2,537,Parking en descampado bulevar sud,9,Jesús,4,NO,9,Aparcamiento para vehículos,3,False
1201,2,582,Parque infantil en gran via marques del turia,2,l'Eixample,1,NO,33,Parques infantiles,22,False
1206,2,587,Rehabilitacion y peatonalizacion entorno mercado municipal San Pedro Nolasco II,5,la Saïdia,30,NO,17,Rehabilitación de mercados,30,False
1222,3,1012,ACTUALITZACIo I MODERNITZACIo D’IMATGE I CONTINGUTS DE LES IDES,0,Toda la ciudad,24,NO,22,Accesibilidad peatonal,1,False
1223,3,1013,SOTERRAMENT DE CONTENIDORS DE RESIDUS URBANS EN NUCLIS HISToRICS,0,Toda la ciudad,622,SI,32,Recogida de residuos,27,True
1239,3,1030,BAJAR CARRIL BICI PUENTE DE ARAGoN A LA CALZADA,0,Toda la ciudad,68,NO,1,Carriles bici y movilidad ciclista,7,False
1252,3,1043,CREACIo D'UN CENTRE MUNICIPAL DE JOVENTUT A ARRANCAPINS,0,Toda la ciudad,7,NO,-1,Sin clasificar,36,False
1312,3,1105,CREACIoN CIRCUITO DE CICLOCROSS Y CROSS (ATLETISMO) COMPARTIDO Y FIJO.,0,Toda la ciudad,37,NO,1,Carriles bici y movilidad ciclista,7,False
1327,3,1120,EXPROPIAR LAVADERO ABANDANADO Y ABRIR CALLE EN EL BARRIO DE LA TORRE,0,Toda la ciudad,114,NO,42,Aceras y movilidad peatonal,2,False
1347,3,1140,AJARDINAR Y MEJORAR INSTALACIONES DEL PARQUE DE LA PLAZA MANUEL GRANERO,0,Toda la ciudad,105,NO,34,Parques y plazas,23,False
1375,3,1168,"ZAIDIA, RENOVACIoN Y AMPLIACIoN DE ACERAS",0,Toda la ciudad,3,NO,-1,Sin clasificar,36,False
1386,3,1179,CREAR MAS AULAS CYL EN LOS COLEGIOS E INSTITUTOS PARA NIÑOS CON PROBLEMAS,0,Toda la ciudad,55,NO,29,Centros educativos,10,False
1387,3,1180,AUMENTAR LA FRECUENCIA DE LA LiNEA 15 EMT,0,Toda la ciudad,9,NO,-1,Sin clasificar,36,False
1408,3,1201,MILLORAR ELS CONTENIDORS D'ENVASOS,0,Toda la ciudad,5,NO,48,Recogida de residuos,27,False
1433,3,1226,"QUEREMOS UN SKATEPARK PARA INLINE, SCOOTER Y BMX",0,Toda la ciudad,8,NO,-1,Sin clasificar,36,False
1441,3,1234,aREA DE ESPARCIMIENTO DE PERROS EN JESuS,0,Toda la ciudad,3,NO,0,Pipicanes y zonas caninas,25,False
1454,3,1247,ZONAS DEPORTIVAS EN EL BARRIO DE LA CRUZ  CUBIERTA,0,Toda la ciudad,9,NO,27,Instalaciones deportivas,16,False
1459,3,1252,TERMINACIoN POLIDEPORTIVO QUATRE CARRERES (CIUDAD DEL RUGBY),0,Toda la ciudad,106,NO,27,Instalaciones deportivas,16,False
1480,3,1273,TERMINAR EL POLIDEPORTIVO NOU MOLES,0,Toda la ciudad,17,NO,47,Convivencia y mobiliario urbano,11,False
1522,3,1315,"LA ROQUETA: BIBLIOTECA, ACTIVIDADES CULTURALES, SOCIALIZACIoN INFANTIL Y JUVENIL",0,Toda la ciudad,9,NO,-1,Sin clasificar,36,False
1524,3,1317,"MOBILIARI EDUCATIU, 20 TAULES I 20 CADIRES, PER L'ESCOLA DEL PERELLONET.",0,Toda la ciudad,23,NO,29,Centros educativos,10,False
1594,3,1390,FINALIZAR LA CALLE VICENTE ZARAGOZa.,0,Toda la ciudad,16,NO,42,Aceras y movilidad peatonal,2,False
1646,3,1442,SACAR A LOS ALUMNOS DE LOS BARRACONES,0,Toda la ciudad,6,NO,29,Centros educativos,10,False
1678,3,1474,POLIDEPORTIVO MULTIDISCIPLINAR VALENCIA,0,Toda la ciudad,1,NO,-1,Sin clasificar,36,False
1683,3,1479,AMPLIACION PARQUE DE ABASTOS,0,Toda la ciudad,2,NO,34,Parques y plazas,23,False
1725,3,1521,SKATE PARK A BENIMACLET,0,Toda la ciudad,3,NO,-1,Sin clasificar,36,False
1750,3,1546,BIBLIOTECAS DE LOS OBJETOS,0,Toda la ciudad,1,NO,4,Bibliotecas y ludotecas,5,False
1768,3,1564,FOMENT DE ESPORTS D'AIGUA AL RIU NOU DEL TURIA A L'ALTURA DE CASTELLAR-OLIVERAL,0,Toda la ciudad,0,NO,13,Río Turia y litoral,34,False
1781,4,2010,ELIMINACIoN DE PELIGROSO CUELLO DE BOTELLA EN ACERA DE LA CALLE DE ABEN AL-ABBAR,12,Camins al Grau,71,SI,42,Aceras y movilidad peatonal,2,True
1795,4,2024,ARREGLAR SOLAR SUBESTACIoN PATRAIX Y CALLE CAMPOS CRESPO,8,Patraix,131,NO,3,Solares y suelo disponible,37,False
1853,4,2082,AJARDINAMIENTO SOLAR DE MANZANA ENTRE ESCULTOR JOSe CAPUZ 7 Y R. DE VALeNCIA 94,10,Quatre Carreres,14,NO,16,Pedanías y barrios periféricos,24,False
1880,4,2109,PASO CEBRA INTELIGENTE CON DETECCIoN DE PEATONES PERIS Y VALERO - ANTIC REGNE,2,l'Eixample,13,NO,-1,Sin clasificar,36,False
1905,4,2134,ACONDICIONAMIENTO DEL JARDiN ESCULTOR JOSE CAPUZ - REINO DE VALENCIA - ALCALDE R,10,Quatre Carreres,10,NO,16,Pedanías y barrios periféricos,24,False
1929,4,2158,ENSANCHAR ACERAS Y AÑADIR ARBOLADO EN BARRIO BOTaNICO,3,Extramurs,55,NO,31,Jardines y arbolado,17,False
1939,4,2168,"CONSTRUCCIoN JARDiN MUNICIPAL EN C/ SIETE AGUAS, RODRIGO PERTEGaS E I.CANARIAS",12,Camins al Grau,0,SI,31,Jardines y arbolado,17,True
1951,4,2180,ARBOLIZACIoN Y ENSANCHE DE ACERAS EN LAS CALLES MATiAS PERELLo Y LOS CENTELLES,2,l'Eixample,89,NO,42,Aceras y movilidad peatonal,2,False
1955,4,2184,PISCINA MUNICIPAL BENIMAMET,18,Pobles de l'Oest,46,SI,5,Instalaciones deportivas,16,True
1983,4,2212,"ZONAS DE APARCAMIENTO PARA COCHES, PARA LA ZONA DE CREU COBERTA",9,Jesús,13,NO,9,Aparcamiento para vehículos,3,False
1985,4,2214,MUELLE 3 DE LAS NAVES DE RIBES: 1032 M2 DE USO VECINAL,2,l'Eixample,0,NO,11,Litoral y puerto,18,False
2074,4,2303,REMODELACIo AULA INFANTIL COL·LEGI JOSe GRIMA- EL PALMAR,19,Pobles del Sud,0,SI,29,Centros educativos,10,True
2120,4,2349,MODIFICACIoN DEL TRAMO DE CARRIL BICI DE GV GERMANiAS CON CALLE GRAL SAN MARTiN,2,l'Eixample,6,NO,1,Carriles bici y movilidad ciclista,7,False
2135,4,2364,EQUIPAMIENTO INFORMaTICO Y DE COCINA,10,Quatre Carreres,0,SI,-1,Sin clasificar,36,True
2153,4,2382,ZONA DEPORTIVA EN EL  BARRIO DE ORRIOLS,15,Rascanya,0,NO,27,Instalaciones deportivas,16,False
2203,4,2432,ARREGLAR LA ZONA SOCIOPOLIS,19,Pobles del Sud,28,NO,39,Centros cívicos y huertos urbanos,8,False
2243,4,2472,MaS SEGURIDAD PARA LOS PEATONES Y UN CAMINO MaS CORTO PARA CRUZAR GGVV-RUZAFA,2,l'Eixample,0,NO,-1,Sin clasificar,36,False
2309,4,2538,IMPLANTACIoN DE HUERTOS URBANOS Y COMPOSTERAS EN SOLARES PuBLICOS,2,l'Eixample,43,NO,3,Solares y suelo disponible,37,False
2310,4,2539,TELE NUEVA PARA LOS JUBILADOS DE EL SALER,19,Pobles del Sud,23,NO,-1,Sin clasificar,36,False
2317,5,3005,ESCOLETA MUNICIPAL DE 0 A 3 ANYS  EN CAMPANAR,0,Toda la ciudad,148,NO,39,Centros cívicos y huertos urbanos,8,False
2360,5,3048,Parque de Calistenia/Street Workout,0,Toda la ciudad,117,NO,-1,Sin clasificar,36,False
2369,5,3057,Red de parkings de bajo coste.,0,Toda la ciudad,132,SI,9,Aparcamiento para vehículos,3,True
2438,5,3126,Peatonalizacion Espartero y Plaza Vannes,0,Toda la ciudad,30,NO,12,Fuentes y aseos públicos,14,False
2516,5,3204,Gradas polideportivo municipal Quatre Carreres,0,Toda la ciudad,12,NO,39,Centros cívicos y huertos urbanos,8,False
2534,5,3222,Reforç de neteja i manteniment als districtes de Rascanya i Benicalap,0,Toda la ciudad,44,NO,-1,Sin clasificar,36,False
2605,5,3293,Limpieza de jardines y acera Gran Via Fernando el Catolico,0,Toda la ciudad,11,NO,40,Pedanías y barrios periféricos,24,False
2637,5,3325,CEIP-CAES ARQUITECTO SANTIAGO CALATRAVA,0,Toda la ciudad,112,NO,41,Reurbanización de calles,33,False
2642,5,3330,"Connectar el carril bici de la Marina Reial, amb el de Francesc Cubells",0,Toda la ciudad,8,NO,1,Carriles bici y movilidad ciclista,7,False
2699,5,3387,Derribo de las Naves de la ex-cervecera Turia( San Vicente Martir),0,Toda la ciudad,27,NO,11,Litoral y puerto,18,False
2734,5,3422,CONSTRUCCIoN DE COMEDOR ESCOLAR  EN EL CEIP PROFESOR SANCHIS GUARNER DE VALENCIA,0,Toda la ciudad,46,NO,29,Centros educativos,10,False
2736,5,3424,Control contaminacion acustica,0,Toda la ciudad,8,NO,23,Reducción del ruido,29,False
2748,5,3436,"Software Libre (ahorro, modernizacion, empleo)",0,Toda la ciudad,27,NO,-1,Sin clasificar,36,False
2772,5,3460,Estacio de Valenbisi a La Torre/Sociopolis,0,Toda la ciudad,58,NO,37,Parques y plazas,23,False
2816,5,3504,Mas seguridad en el solar frente al palau de congresos,0,Toda la ciudad,6,NO,37,Parques y plazas,23,False
2851,5,3539,MEJORA DE LA ILUMINACIoN DE LA CALLE PIO IX,0,Toda la ciudad,119,NO,7,Iluminación pública,15,False
2867,5,3555,Canchas de baloncesto en Malilla,0,Toda la ciudad,27,NO,-1,Sin clasificar,36,False
2909,5,3598,PARKING + JARDIN,0,Toda la ciudad,5,NO,9,Aparcamiento para vehículos,3,False
2918,5,3607,arboles en las aceras calle jativa,0,Toda la ciudad,4,NO,42,Aceras y movilidad peatonal,2,False
2924,5,3613,JARDINERiA,0,Toda la ciudad,4,NO,31,Jardines y arbolado,17,False
2957,6,4013,Mejorar el alumbrado,18,Pobles de l'Oest,20,NO,-1,Sin clasificar,36,False
2966,6,4022,Avda MENORCA: Carril-Bici por la calzada. Tramo: Avda del Puerto-Alameda,12,Camins al Grau,72,NO,-1,Sin clasificar,36,False
2998,6,4054,Paso de peatones en Primado Reig con Botanico Cavanilles,6,el Pla del Real,155,NO,31,Jardines y arbolado,17,False
3000,6,4056,PEATONALIZAR EL ACCESO A LA CIUDAD FALLERA BORDEANDO EL PARQUE BENICALAP NORTE,16,Benicalap,42,NO,34,Parques y plazas,23,False
3007,6,4063,Control heces caninas por ADN,13,Algirós,161,NO,0,Pipicanes y zonas caninas,25,False
3018,6,4074,Plan Especial en Torrefiel Reforma Urbanistica,15,Rascanya,62,NO,-1,Sin clasificar,36,False
3032,6,4088,Parque proyectado junto a campos deportivos en Amado Granell Mesado,10,Quatre Carreres,168,NO,28,Mobiliario urbano deportivo,19,False
3035,6,4091,Ciudad Gran Turia,8,Patraix,22,NO,39,Centros cívicos y huertos urbanos,8,False
3038,6,4094,Aparcamiento para residentes,1,Ciutat Vella,74,NO,9,Aparcamiento para vehículos,3,False
3073,6,4129,CAMBIO DE FAROLAS ILUMINACIoN LED C/MARQUES DE LOZOYA Y POETA CERVERA I GRIFOL,10,Quatre Carreres,61,NO,-1,Sin clasificar,36,False
3130,6,4186,"Cambio de iluminacion, arbolado y reparacion de aceras en la calle Fuencaliente.",12,Camins al Grau,37,SI,7,Iluminación pública,15,True
3147,6,4203,ADECUACIoN PLAZA CALLE PENYETES,18,Pobles de l'Oest,20,NO,37,Parques y plazas,23,False
3177,6,4233,REPOSICIo ABEURADOR,18,Pobles de l'Oest,20,NO,49,Recogida de residuos,27,False
3213,6,4269,Mejora del drenaje de agua de lluvia en la calle Campoamor,13,Algirós,52,NO,12,Fuentes y aseos públicos,14,False
3226,6,4282,Urbanizacion urbanistica zona Molino arrocero - Antigua Fresek,19,Pobles del Sud,36,NO,39,Centros cívicos y huertos urbanos,8,False
3235,6,4291,Un barrio con mas arboles y un paseo agradable en Guadalaviar y llano de zaidia,5,la Saïdia,39,NO,41,Reurbanización de calles,33,False
3239,6,4295,Creacion de un CIPFP/IES/FPA en el descampado que hay situado en C/ Riu Segre,16,Benicalap,75,NO,44,Repavimentación de calzadas,32,False
3253,6,4309,Carril bici,8,Patraix,40,NO,1,Carriles bici y movilidad ciclista,7,False
3261,6,4317,Arbolado de las calles,19,Pobles del Sud,23,NO,42,Aceras y movilidad peatonal,2,False
3292,6,4348,Una acera digna en Carrer Almassora,5,la Saïdia,79,NO,42,Aceras y movilidad peatonal,2,False
3294,6,4350,Piscina,17,Pobles del Nord,41,NO,5,Instalaciones deportivas,16,False
3297,6,4353,PASO PEATONES VALLE DE LA BALLESTERA A DR. CALATAYUD BAYA,4,Campanar,84,SI,-1,Sin clasificar,36,True
3350,6,4406,Ensanchar aceras en calle parroco Miguel tarin,18,Pobles de l'Oest,6,NO,42,Aceras y movilidad peatonal,2,False
3352,6,4408,Pasarela y ampliacion del Rio hasta la Marina,12,Camins al Grau,89,NO,11,Litoral y puerto,18,False
3369,6,4425,COMPLETAR CARRIL BICI CALLE SAN VICENTE,9,Jesús,45,NO,1,Carriles bici y movilidad ciclista,7,False
3401,6,4457,Asfaltado de los viales de La Devesa de El Saler,19,Pobles del Sud,112,SI,-1,Sin clasificar,36,True
3410,6,4466,Conversion descampado Doctor Lluch en aparcamiento asfaltado y delimitado,11,Poblats Marítims,31,NO,9,Aparcamiento para vehículos,3,False
3433,6,4489,SANEAMIENTO PLAZA NICOLaS FERRER I JULVe,10,Quatre Carreres,19,NO,-1,Sin clasificar,36,False
3436,6,4492,Creacio Centre Civic a La Punta,10,Quatre Carreres,32,NO,39,Centros cívicos y huertos urbanos,8,False
3439,6,4495,Limpieza mas seguida en el Grao,11,Poblats Marítims,26,NO,-1,Sin clasificar,36,False
3477,6,4534,"Mejora instalaciones Camp de Futbol Municipal de ""TRES CREUS""",9,Jesús,49,NO,21,Instalaciones deportivas,16,False
3530,6,4587,Contenedores para reciclar aceite,16,Benicalap,48,NO,32,Recogida de residuos,27,False
3533,6,4590,Crear un carril ciclopeatonal des del carrer Bellreguard fins al Poblet.,19,Pobles del Sud,107,NO,1,Carriles bici y movilidad ciclista,7,False
